payment_id,customer_id,staff_id,rental_id,amount,payment_date,last_update,rental_date,inventory_id,return_date,PaymentMethod,Rental_Duration
13009,482,2,680,2.99,2005-05-28 00:00:00.000,2006-02-15 00:00:00.000,2005-05-28 00:00:00.000,4147,2005-06-02 00:00:00.000,"Credit Card",5
703,26,2,6243,2.99,2005-07-11 00:00:00.000,2006-02-15 00:00:00.000,2005-07-11 00:00:00.000,3456,2005-07-15 00:00:00.000,"Credit Card",4
709,26,2,11314,2.99,2005-08-02 00:00:00.000,2006-02-15 00:00:00.000,2005-08-02 00:00:00.000,2790,2005-08-04 00:00:00.000,"Credit Card",2
8482,313,2,712,2.99,2005-05-29 00:00:00.000,2006-02-15 00:00:00.000,2005-05-29 00:00:00.000,4191,2005-05-30 00:00:00.000,"Credit Card",1
724,27,2,2512,2.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,4515,2005-06-21 00:00:00.000,"Credit Card",3
13057,484,2,727,2.99,2005-05-29 00:00:00.000,2006-02-15 00:00:00.000,2005-05-29 00:00:00.000,1629,2005-05-30 00:00:00.000,"Credit Card",1
7612,281,2,754,2.99,2005-05-29 00:00:00.000,2006-02-15 00:00:00.000,2005-05-29 00:00:00.000,734,2005-06-04 00:00:00.000,"Credit Card",6
760,28,2,5653,2.99,2005-07-10 00:00:00.000,2006-02-15 00:00:00.000,2005-07-10 00:00:00.000,919,2005-07-16 00:00:00.000,"Credit Card",6
15397,575,2,769,2.99,2005-05-29 00:00:00.000,2006-02-15 00:00:00.000,2005-05-29 00:00:00.000,1523,2005-06-01 00:00:00.000,"Credit Card",3
778,28,2,14540,2.99,2005-08-21 00:00:00.000,2006-02-15 00:00:00.000,2005-08-21 00:00:00.000,2362,2005-08-27 00:00:00.000,"Credit Card",6
781,28,2,12938,2.99,2006-02-14 00:00:00.000,2006-02-15 00:00:00.000,2006-02-14 00:00:00.000,3987,2005-06-06 00:00:00.000,"Credit Card",-253
787,29,2,2801,2.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,4572,2005-06-20 00:00:00.000,"Credit Card",1
6319,235,2,807,2.99,2005-05-29 00:00:00.000,2006-02-15 00:00:00.000,2005-05-29 00:00:00.000,2195,2005-06-03 00:00:00.000,"Credit Card",5
811,29,2,13777,2.99,2005-08-20 00:00:00.000,2006-02-15 00:00:00.000,2005-08-20 00:00:00.000,3587,2005-08-27 00:00:00.000,"Credit Card",7
823,30,2,4471,2.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,263,2005-07-11 00:00:00.000,"Credit Card",3
15337,573,2,827,2.99,2005-05-29 00:00:00.000,2006-02-15 00:00:00.000,2005-05-29 00:00:00.000,62,2005-06-06 00:00:00.000,"Credit Card",8
5881,217,2,828,2.99,2005-05-29 00:00:00.000,2006-02-15 00:00:00.000,2005-05-29 00:00:00.000,2468,2005-05-30 00:00:00.000,"Credit Card",1
10591,391,2,870,2.99,2005-05-30 00:00:00.000,2006-02-15 00:00:00.000,2005-05-30 00:00:00.000,2903,2005-06-06 00:00:00.000,"Credit Card",7
871,31,2,7178,2.99,2005-07-27 00:00:00.000,2006-02-15 00:00:00.000,2005-07-27 00:00:00.000,1899,2005-07-29 00:00:00.000,"Credit Card",2
898,32,2,8453,2.99,2005-07-29 00:00:00.000,2006-02-15 00:00:00.000,2005-07-29 00:00:00.000,2907,2005-07-30 00:00:00.000,"Credit Card",1
13687,508,2,921,2.99,2005-05-30 00:00:00.000,2006-02-15 00:00:00.000,2005-05-30 00:00:00.000,1827,2005-06-03 00:00:00.000,"Credit Card",4
3799,141,2,930,2.99,2005-05-30 00:00:00.000,2006-02-15 00:00:00.000,2005-05-30 00:00:00.000,2835,2005-06-04 00:00:00.000,"Credit Card",5
937,34,2,7124,2.99,2005-07-27 00:00:00.000,2006-02-15 00:00:00.000,2005-07-27 00:00:00.000,3449,2005-08-02 00:00:00.000,"Credit Card",6
8245,304,2,937,2.99,2005-05-30 00:00:00.000,2006-02-15 00:00:00.000,2005-05-30 00:00:00.000,1054,2005-06-05 00:00:00.000,"Credit Card",6
949,34,2,13949,2.99,2005-08-20 00:00:00.000,2006-02-15 00:00:00.000,2005-08-20 00:00:00.000,1518,2005-08-22 00:00:00.000,"Credit Card",2
1621,59,2,951,2.99,2005-05-30 00:00:00.000,2006-02-15 00:00:00.000,2005-05-30 00:00:00.000,1395,2005-05-31 00:00:00.000,"Credit Card",1
8020,296,2,956,2.99,2005-05-30 00:00:00.000,2006-02-15 00:00:00.000,2005-05-30 00:00:00.000,647,2005-06-07 00:00:00.000,"Credit Card",8
982,35,2,14124,2.99,2005-08-21 00:00:00.000,2006-02-15 00:00:00.000,2005-08-21 00:00:00.000,311,2005-08-24 00:00:00.000,"Credit Card",3
1000,36,2,10525,2.99,2005-08-01 00:00:00.000,2006-02-15 00:00:00.000,2005-08-01 00:00:00.000,3811,2005-08-07 00:00:00.000,"Credit Card",6
1006,36,2,13562,2.99,2005-08-20 00:00:00.000,2006-02-15 00:00:00.000,2005-08-20 00:00:00.000,4547,2005-08-25 00:00:00.000,"Credit Card",5
6007,222,2,1006,2.99,2005-05-31 00:00:00.000,2006-02-15 00:00:00.000,2005-05-31 00:00:00.000,3461,2005-06-02 00:00:00.000,"Credit Card",2
10396,384,2,1013,2.99,2005-05-31 00:00:00.000,2006-02-15 00:00:00.000,2005-05-31 00:00:00.000,4522,2005-06-02 00:00:00.000,"Credit Card",2
1030,37,2,14532,2.99,2005-08-21 00:00:00.000,2006-02-15 00:00:00.000,2005-08-21 00:00:00.000,2057,2005-08-25 00:00:00.000,"Credit Card",4
1099,40,2,2896,2.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,1086,2005-06-26 00:00:00.000,"Credit Card",6
7279,269,2,1099,2.99,2005-05-31 00:00:00.000,2006-02-15 00:00:00.000,2005-05-31 00:00:00.000,924,2005-06-05 00:00:00.000,"Credit Card",5
12559,466,2,1104,2.99,2005-05-31 00:00:00.000,2006-02-15 00:00:00.000,2005-05-31 00:00:00.000,1619,2005-06-05 00:00:00.000,"Credit Card",5
1117,40,2,12877,2.99,2005-08-19 00:00:00.000,2006-02-15 00:00:00.000,2005-08-19 00:00:00.000,1016,2005-08-25 00:00:00.000,"Credit Card",6
1126,41,2,3827,2.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,2072,2005-07-08 00:00:00.000,"Credit Card",2
11620,431,2,1126,2.99,2005-05-31 00:00:00.000,2006-02-15 00:00:00.000,2005-05-31 00:00:00.000,2765,2005-06-04 00:00:00.000,"Credit Card",4
3439,128,2,1131,2.99,2005-05-31 00:00:00.000,2006-02-15 00:00:00.000,2005-05-31 00:00:00.000,2654,2005-06-01 00:00:00.000,"Credit Card",1
11242,416,2,1158,2.99,2005-06-14 00:00:00.000,2006-02-15 00:00:00.000,2005-06-14 00:00:00.000,1632,2005-06-18 00:00:00.000,"Credit Card",4
3754,139,2,1169,2.99,2005-06-14 00:00:00.000,2006-02-15 00:00:00.000,2005-06-14 00:00:00.000,1062,2005-06-16 00:00:00.000,"Credit Card",2
1171,42,2,10845,2.99,2005-08-01 00:00:00.000,2006-02-15 00:00:00.000,2005-08-01 00:00:00.000,2737,2005-08-08 00:00:00.000,"Credit Card",7
1174,42,2,12499,2.99,2005-08-18 00:00:00.000,2006-02-15 00:00:00.000,2005-08-18 00:00:00.000,2611,2005-08-19 00:00:00.000,"Credit Card",1
5689,210,2,1177,2.99,2005-06-15 00:00:00.000,2006-02-15 00:00:00.000,2005-06-15 00:00:00.000,1897,2005-06-16 00:00:00.000,"Credit Card",1
2557,94,2,1213,2.99,2005-06-15 00:00:00.000,2006-02-15 00:00:00.000,2005-06-15 00:00:00.000,3191,2005-06-15 00:00:00.000,"Credit Card",0
12616,468,2,1229,2.99,2005-06-15 00:00:00.000,2006-02-15 00:00:00.000,2005-06-15 00:00:00.000,2140,2005-06-18 00:00:00.000,"Credit Card",3
1231,45,2,1979,2.99,2005-06-17 00:00:00.000,2006-02-15 00:00:00.000,2005-06-17 00:00:00.000,3470,2005-06-20 00:00:00.000,"Credit Card",3
1240,45,2,6002,2.99,2005-07-11 00:00:00.000,2006-02-15 00:00:00.000,2005-07-11 00:00:00.000,4422,2005-07-12 00:00:00.000,"Credit Card",1
2875,107,2,1243,2.99,2005-06-15 00:00:00.000,2006-02-15 00:00:00.000,2005-06-15 00:00:00.000,2629,2005-06-21 00:00:00.000,"Credit Card",6
1279,46,2,12238,2.99,2005-08-18 00:00:00.000,2006-02-15 00:00:00.000,2005-08-18 00:00:00.000,4043,2005-08-20 00:00:00.000,"Credit Card",2
13759,511,2,1281,2.99,2005-06-15 00:00:00.000,2006-02-15 00:00:00.000,2005-06-15 00:00:00.000,2963,2005-06-17 00:00:00.000,"Credit Card",2
8485,313,2,1312,2.99,2005-06-15 00:00:00.000,2006-02-15 00:00:00.000,2005-06-15 00:00:00.000,3608,2005-06-20 00:00:00.000,"Credit Card",5
1327,48,2,14536,2.99,2005-08-21 00:00:00.000,2006-02-15 00:00:00.000,2005-08-21 00:00:00.000,2615,2005-08-27 00:00:00.000,"Credit Card",6
1366,50,2,4149,2.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,3028,2005-07-10 00:00:00.000,"Credit Card",3
4489,166,2,1412,2.99,2005-06-15 00:00:00.000,2006-02-15 00:00:00.000,2005-06-15 00:00:00.000,4236,2005-06-18 00:00:00.000,"Credit Card",3
1417,51,2,13098,2.99,2005-08-19 00:00:00.000,2006-02-15 00:00:00.000,2005-08-19 00:00:00.000,3770,2005-08-24 00:00:00.000,"Credit Card",5
1420,51,2,13882,2.99,2005-08-20 00:00:00.000,2006-02-15 00:00:00.000,2005-08-20 00:00:00.000,3245,2005-08-22 00:00:00.000,"Credit Card",2
12724,471,2,1449,2.99,2005-06-15 00:00:00.000,2006-02-15 00:00:00.000,2005-06-15 00:00:00.000,1525,2005-06-18 00:00:00.000,"Credit Card",3
1465,53,2,3591,2.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,1241,2005-07-09 00:00:00.000,"Credit Card",3
1468,53,2,7466,2.99,2005-07-27 00:00:00.000,2006-02-15 00:00:00.000,2005-07-27 00:00:00.000,2791,2005-07-31 00:00:00.000,"Credit Card",4
10912,404,2,1506,2.99,2005-06-15 00:00:00.000,2006-02-15 00:00:00.000,2005-06-15 00:00:00.000,4085,2005-06-22 00:00:00.000,"Credit Card",7
1516,55,2,1825,2.99,2005-06-16 00:00:00.000,2006-02-15 00:00:00.000,2005-06-16 00:00:00.000,2908,2005-06-20 00:00:00.000,"Credit Card",4
4825,178,2,1568,2.99,2005-06-16 00:00:00.000,2006-02-15 00:00:00.000,2005-06-16 00:00:00.000,635,2005-06-19 00:00:00.000,"Credit Card",3
1576,57,2,5948,2.99,2005-07-10 00:00:00.000,2006-02-15 00:00:00.000,2005-07-10 00:00:00.000,3260,2005-07-18 00:00:00.000,"Credit Card",8
1585,57,2,9812,2.99,2005-07-31 00:00:00.000,2006-02-15 00:00:00.000,2005-07-31 00:00:00.000,1540,2005-08-01 00:00:00.000,"Credit Card",1
11245,416,2,1596,2.99,2005-06-16 00:00:00.000,2006-02-15 00:00:00.000,2005-06-16 00:00:00.000,2552,2005-06-21 00:00:00.000,"Credit Card",5
11647,432,2,1597,2.99,2005-06-16 00:00:00.000,2006-02-15 00:00:00.000,2005-06-16 00:00:00.000,743,2005-06-18 00:00:00.000,"Credit Card",2
1606,58,2,10037,2.99,2005-07-31 00:00:00.000,2006-02-15 00:00:00.000,2005-07-31 00:00:00.000,438,2005-08-09 00:00:00.000,"Credit Card",9
1639,59,2,13282,2.99,2005-08-19 00:00:00.000,2006-02-15 00:00:00.000,2005-08-19 00:00:00.000,4373,2005-08-24 00:00:00.000,"Credit Card",5
7765,287,2,1642,2.99,2005-06-16 00:00:00.000,2006-02-15 00:00:00.000,2005-06-16 00:00:00.000,3875,2005-06-18 00:00:00.000,"Credit Card",2
1705,62,2,14594,2.99,2005-08-21 00:00:00.000,2006-02-15 00:00:00.000,2005-08-21 00:00:00.000,2978,2005-08-26 00:00:00.000,"Credit Card",5
1726,63,2,12342,2.99,2005-08-18 00:00:00.000,2006-02-15 00:00:00.000,2005-08-18 00:00:00.000,1408,2005-08-21 00:00:00.000,"Credit Card",3
10558,390,2,1730,2.99,2005-06-16 00:00:00.000,2006-02-15 00:00:00.000,2005-06-16 00:00:00.000,1372,2005-06-19 00:00:00.000,"Credit Card",3
1747,64,2,6372,2.99,2005-07-11 00:00:00.000,2006-02-15 00:00:00.000,2005-07-11 00:00:00.000,741,2005-07-15 00:00:00.000,"Credit Card",4
1783,65,2,11845,2.99,2005-08-17 00:00:00.000,2006-02-15 00:00:00.000,2005-08-17 00:00:00.000,14,2005-08-18 00:00:00.000,"Credit Card",1
1798,66,2,3757,2.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,2816,2005-07-11 00:00:00.000,"Credit Card",5
15265,570,2,1804,2.99,2005-06-16 00:00:00.000,2006-02-15 00:00:00.000,2005-06-16 00:00:00.000,1152,2005-06-18 00:00:00.000,"Credit Card",2
6985,259,2,1813,2.99,2005-06-16 00:00:00.000,2006-02-15 00:00:00.000,2005-06-16 00:00:00.000,1236,2005-06-24 00:00:00.000,"Credit Card",8
1819,66,2,14351,2.99,2005-08-21 00:00:00.000,2006-02-15 00:00:00.000,2005-08-21 00:00:00.000,2037,2005-08-25 00:00:00.000,"Credit Card",4
1831,67,2,5510,2.99,2005-07-10 00:00:00.000,2006-02-15 00:00:00.000,2005-07-10 00:00:00.000,1298,2005-07-17 00:00:00.000,"Credit Card",7
7330,271,2,1852,2.99,2005-06-17 00:00:00.000,2006-02-15 00:00:00.000,2005-06-17 00:00:00.000,4122,2005-06-22 00:00:00.000,"Credit Card",5
1861,68,2,12742,2.99,2005-08-18 00:00:00.000,2006-02-15 00:00:00.000,2005-08-18 00:00:00.000,1742,2005-08-22 00:00:00.000,"Credit Card",4
1912,71,2,1873,2.99,2005-06-17 00:00:00.000,2006-02-15 00:00:00.000,2005-06-17 00:00:00.000,2933,2005-06-23 00:00:00.000,"Credit Card",6
1879,69,2,9193,2.99,2005-07-30 00:00:00.000,2006-02-15 00:00:00.000,2005-07-30 00:00:00.000,3470,2005-08-02 00:00:00.000,"Credit Card",3
3226,120,2,1932,2.99,2005-06-17 00:00:00.000,2006-02-15 00:00:00.000,2005-06-17 00:00:00.000,3185,2005-06-19 00:00:00.000,"Credit Card",2
1960,72,2,12020,2.99,2005-08-17 00:00:00.000,2006-02-15 00:00:00.000,2005-08-17 00:00:00.000,3258,2005-08-25 00:00:00.000,"Credit Card",8
14431,536,2,1962,2.99,2005-06-17 00:00:00.000,2006-02-15 00:00:00.000,2005-06-17 00:00:00.000,4386,2005-06-23 00:00:00.000,"Credit Card",6
1969,72,2,15146,2.99,2005-08-22 00:00:00.000,2006-02-15 00:00:00.000,2005-08-22 00:00:00.000,3102,2005-08-28 00:00:00.000,"Credit Card",6
12379,459,2,1977,2.99,2005-06-17 00:00:00.000,2006-02-15 00:00:00.000,2005-06-17 00:00:00.000,2468,2005-06-23 00:00:00.000,"Credit Card",6
1993,73,2,13108,2.99,2006-02-14 00:00:00.000,2006-02-15 00:00:00.000,2006-02-14 00:00:00.000,3630,2005-06-19 00:00:00.000,"Credit Card",-240
4423,163,2,2000,2.99,2005-06-17 00:00:00.000,2006-02-15 00:00:00.000,2005-06-17 00:00:00.000,323,2005-06-22 00:00:00.000,"Credit Card",5
7015,260,2,2001,2.99,2005-06-17 00:00:00.000,2006-02-15 00:00:00.000,2005-06-17 00:00:00.000,2069,2005-06-21 00:00:00.000,"Credit Card",4
2029,75,2,4179,2.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,559,2005-07-10 00:00:00.000,"Credit Card",3
2032,75,2,5260,2.99,2005-07-09 00:00:00.000,2006-02-15 00:00:00.000,2005-07-09 00:00:00.000,3143,2005-07-14 00:00:00.000,"Credit Card",5
2041,75,2,7897,2.99,2005-07-28 00:00:00.000,2006-02-15 00:00:00.000,2005-07-28 00:00:00.000,1396,2005-07-31 00:00:00.000,"Credit Card",3
2074,76,2,8357,2.99,2005-07-29 00:00:00.000,2006-02-15 00:00:00.000,2005-07-29 00:00:00.000,892,2005-08-01 00:00:00.000,"Credit Card",3
2077,76,2,9312,2.99,2005-07-30 00:00:00.000,2006-02-15 00:00:00.000,2005-07-30 00:00:00.000,2483,2005-08-03 00:00:00.000,"Credit Card",4
3667,136,2,2104,2.99,2005-06-17 00:00:00.000,2006-02-15 00:00:00.000,2005-06-17 00:00:00.000,3084,2005-06-19 00:00:00.000,"Credit Card",2
2143,78,2,16039,2.99,2005-08-23 00:00:00.000,2006-02-15 00:00:00.000,2005-08-23 00:00:00.000,545,2005-08-31 00:00:00.000,"Credit Card",8
3508,130,2,2163,2.99,2005-06-17 00:00:00.000,2006-02-15 00:00:00.000,2005-06-17 00:00:00.000,2600,2005-06-22 00:00:00.000,"Credit Card",5
2164,79,2,13026,2.99,2005-08-19 00:00:00.000,2006-02-15 00:00:00.000,2005-08-19 00:00:00.000,3026,2005-08-21 00:00:00.000,"Credit Card",2
14455,537,2,2184,2.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,3468,2005-06-21 00:00:00.000,"Credit Card",3
5524,204,2,2186,2.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,2050,2005-06-21 00:00:00.000,"Credit Card",3
6448,239,2,2215,2.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,2060,2005-06-22 00:00:00.000,"Credit Card",4
10645,393,2,2219,2.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,1881,2005-06-22 00:00:00.000,"Credit Card",4
10369,383,2,2228,2.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,490,2005-06-23 00:00:00.000,"Credit Card",5
6271,233,2,2244,2.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,3629,2005-06-20 00:00:00.000,"Credit Card",2
7654,283,2,2333,2.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,2323,2005-06-25 00:00:00.000,"Credit Card",7
2362,87,2,2408,2.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,258,2005-06-19 00:00:00.000,"Credit Card",1
2401,88,2,8526,2.99,2005-07-29 00:00:00.000,2006-02-15 00:00:00.000,2005-07-29 00:00:00.000,575,2005-08-03 00:00:00.000,"Credit Card",5
11374,421,2,2407,2.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,2547,2005-06-24 00:00:00.000,"Credit Card",6
10312,381,2,2410,2.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,265,2005-06-20 00:00:00.000,"Credit Card",2
2428,89,2,8070,2.99,2005-07-28 00:00:00.000,2006-02-15 00:00:00.000,2005-07-28 00:00:00.000,1606,2005-08-01 00:00:00.000,"Credit Card",4
2431,89,2,9646,2.99,2005-07-31 00:00:00.000,2006-02-15 00:00:00.000,2005-07-31 00:00:00.000,3756,2005-08-08 00:00:00.000,"Credit Card",8
2437,89,2,12431,2.99,2005-08-18 00:00:00.000,2006-02-15 00:00:00.000,2005-08-18 00:00:00.000,4461,2005-08-22 00:00:00.000,"Credit Card",4
2455,90,2,9337,2.99,2005-07-30 00:00:00.000,2006-02-15 00:00:00.000,2005-07-30 00:00:00.000,2363,2005-07-31 00:00:00.000,"Credit Card",1
4804,177,2,2467,2.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,4387,2005-06-20 00:00:00.000,"Credit Card",2
2473,91,2,3384,2.99,2005-06-21 00:00:00.000,2006-02-15 00:00:00.000,2005-06-21 00:00:00.000,409,2005-06-26 00:00:00.000,"Credit Card",5
4111,151,2,2474,2.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,3450,2005-06-25 00:00:00.000,"Credit Card",7
13918,517,2,2534,2.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,2540,2005-06-23 00:00:00.000,"Credit Card",4
2566,94,2,7809,2.99,2005-07-28 00:00:00.000,2006-02-15 00:00:00.000,2005-07-28 00:00:00.000,4150,2005-08-02 00:00:00.000,"Credit Card",5
4453,164,2,2589,2.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,225,2005-06-21 00:00:00.000,"Credit Card",2
2602,96,2,3742,2.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,2873,2005-07-15 00:00:00.000,"Credit Card",9
10129,374,2,2641,2.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,231,2005-06-22 00:00:00.000,"Credit Card",3
2668,99,2,4170,2.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,2665,2005-07-13 00:00:00.000,"Credit Card",6
6505,241,2,2683,2.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,2860,2005-06-21 00:00:00.000,"Credit Card",2
2716,101,2,5198,2.99,2005-07-09 00:00:00.000,2006-02-15 00:00:00.000,2005-07-09 00:00:00.000,218,2005-07-13 00:00:00.000,"Credit Card",4
2734,101,2,15103,2.99,2005-08-22 00:00:00.000,2006-02-15 00:00:00.000,2005-08-22 00:00:00.000,853,2005-08-25 00:00:00.000,"Credit Card",3
11401,422,2,2747,2.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,1374,2005-06-24 00:00:00.000,"Credit Card",5
4636,171,2,2788,2.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,1457,2005-06-21 00:00:00.000,"Credit Card",2
11326,419,2,2793,2.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,732,2005-06-25 00:00:00.000,"Credit Card",6
13120,486,2,2797,2.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,3222,2005-06-20 00:00:00.000,"Credit Card",1
8782,325,2,2808,2.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,65,2005-06-27 00:00:00.000,"Credit Card",8
2812,104,2,7107,2.99,2005-07-27 00:00:00.000,2006-02-15 00:00:00.000,2005-07-27 00:00:00.000,1883,2005-08-02 00:00:00.000,"Credit Card",6
2833,105,2,5542,2.99,2005-07-10 00:00:00.000,2006-02-15 00:00:00.000,2005-07-10 00:00:00.000,1713,2005-07-15 00:00:00.000,"Credit Card",5
3982,147,2,2859,2.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,126,2005-06-20 00:00:00.000,"Credit Card",1
2884,107,2,5575,2.99,2005-07-10 00:00:00.000,2006-02-15 00:00:00.000,2005-07-10 00:00:00.000,2316,2005-07-12 00:00:00.000,"Credit Card",2
2911,108,2,4082,2.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,2904,2005-07-12 00:00:00.000,"Credit Card",5
3640,135,2,2941,2.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,3632,2005-06-26 00:00:00.000,"Credit Card",6
11296,418,2,2943,2.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,2591,2005-06-25 00:00:00.000,"Credit Card",5
2947,109,2,5296,2.99,2005-07-09 00:00:00.000,2006-02-15 00:00:00.000,2005-07-09 00:00:00.000,495,2005-07-15 00:00:00.000,"Credit Card",6
14284,531,2,2972,2.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,2232,2005-06-21 00:00:00.000,"Credit Card",1
2992,111,2,11239,2.99,2005-08-02 00:00:00.000,2006-02-15 00:00:00.000,2005-08-02 00:00:00.000,189,2005-08-03 00:00:00.000,"Credit Card",1
2998,111,2,15542,2.99,2006-02-14 00:00:00.000,2006-02-15 00:00:00.000,2006-02-14 00:00:00.000,21,2005-06-24 00:00:00.000,"Credit Card",-235
3004,112,2,3018,2.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,4150,2005-06-25 00:00:00.000,"Credit Card",5
3007,112,2,6550,2.99,2005-07-12 00:00:00.000,2006-02-15 00:00:00.000,2005-07-12 00:00:00.000,2184,2005-07-19 00:00:00.000,"Credit Card",7
3022,112,2,13879,2.99,2005-08-20 00:00:00.000,2006-02-15 00:00:00.000,2005-08-20 00:00:00.000,4022,2005-08-22 00:00:00.000,"Credit Card",2
11698,434,2,3037,2.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,2033,2005-06-21 00:00:00.000,"Credit Card",1
3040,113,2,5324,2.99,2005-07-09 00:00:00.000,2006-02-15 00:00:00.000,2005-07-09 00:00:00.000,4024,2005-07-15 00:00:00.000,"Credit Card",6
3046,113,2,7587,2.99,2005-07-27 00:00:00.000,2006-02-15 00:00:00.000,2005-07-27 00:00:00.000,655,2005-08-01 00:00:00.000,"Credit Card",5
3055,113,2,13406,2.99,2005-08-19 00:00:00.000,2006-02-15 00:00:00.000,2005-08-19 00:00:00.000,3031,2005-08-22 00:00:00.000,"Credit Card",3
3073,114,2,7316,2.99,2005-07-27 00:00:00.000,2006-02-15 00:00:00.000,2005-07-27 00:00:00.000,3344,2005-07-28 00:00:00.000,"Credit Card",1
13843,514,2,3084,2.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,3578,2005-06-23 00:00:00.000,"Credit Card",3
3151,117,2,3218,2.99,2005-06-21 00:00:00.000,2006-02-15 00:00:00.000,2005-06-21 00:00:00.000,1828,2005-06-23 00:00:00.000,"Credit Card",2
3157,117,2,10556,2.99,2005-08-01 00:00:00.000,2006-02-15 00:00:00.000,2005-08-01 00:00:00.000,144,2005-08-03 00:00:00.000,"Credit Card",2
10597,391,2,3163,2.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,2632,2005-06-26 00:00:00.000,"Credit Card",6
9778,362,2,3197,2.99,2005-06-21 00:00:00.000,2006-02-15 00:00:00.000,2005-06-21 00:00:00.000,1811,2005-06-23 00:00:00.000,"Credit Card",2
3202,119,2,9028,2.99,2005-07-30 00:00:00.000,2006-02-15 00:00:00.000,2005-07-30 00:00:00.000,2687,2005-08-02 00:00:00.000,"Credit Card",3
3205,119,2,10552,2.99,2005-08-01 00:00:00.000,2006-02-15 00:00:00.000,2005-08-01 00:00:00.000,4263,2005-08-04 00:00:00.000,"Credit Card",3
3214,119,2,14382,2.99,2005-08-21 00:00:00.000,2006-02-15 00:00:00.000,2005-08-21 00:00:00.000,4119,2005-08-22 00:00:00.000,"Credit Card",1
8113,299,2,3223,2.99,2005-06-21 00:00:00.000,2006-02-15 00:00:00.000,2005-06-21 00:00:00.000,1033,2005-06-22 00:00:00.000,"Credit Card",1
